start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Fri Jan 13 18:32:12 UTC 2023,Fri Jan 13 18:47:12 UTC 2023,"4","12",,,"57.379472928155906","19.12649097605197","25.105567176780767","2.7410544753773136",,,
Fri Jan 13 18:47:12 UTC 2023,Fri Jan 13 19:02:12 UTC 2023,"4","12",,,"70.12829320856153","23.37609773618718","25.654672489333382","21.685918035500478",,,
Fri Jan 13 19:02:12 UTC 2023,Fri Jan 13 19:17:13 UTC 2023,"4","12",,,"70.428066547481","23.476022182493665","25.70911541608921","21.912637149408045",,,
Fri Jan 13 19:17:13 UTC 2023,Fri Jan 13 19:32:13 UTC 2023,"4","12",,,"70.18160578985841","23.39386859661947","25.35290361551861","21.633965677127048",,,
Fri Jan 13 19:32:13 UTC 2023,Fri Jan 13 19:47:14 UTC 2023,"4","12",,,"70.16171030746293","23.387236769154306","25.437064718896593","21.694969199788414",,,
Fri Jan 13 19:47:14 UTC 2023,Fri Jan 13 20:02:14 UTC 2023,"4","12",,,"69.69256331667206","23.230854438890688","24.86909179128103","21.312018117434597",,,
Fri Jan 13 20:02:14 UTC 2023,Fri Jan 13 20:17:14 UTC 2023,,,,,,,,,,,
Fri Jan 13 20:17:14 UTC 2023,Fri Jan 13 20:32:15 UTC 2023,,,,,,,,,,,
Fri Jan 13 20:32:15 UTC 2023,Fri Jan 13 20:47:15 UTC 2023,,,,,,,,,,,
Fri Jan 13 20:47:15 UTC 2023,Fri Jan 13 21:02:16 UTC 2023,,,,,,,,,,,
Fri Jan 13 21:02:16 UTC 2023,Fri Jan 13 21:17:16 UTC 2023,,,,,,,,,,,
Fri Jan 13 21:17:16 UTC 2023,Fri Jan 13 21:32:16 UTC 2023,,,,,,,,,,,
Fri Jan 13 21:32:16 UTC 2023,Fri Jan 13 21:47:17 UTC 2023,,,,,,,,,,,
Fri Jan 13 21:47:17 UTC 2023,Fri Jan 13 22:02:17 UTC 2023,,,,,,,,,,,
Fri Jan 13 22:02:17 UTC 2023,Fri Jan 13 22:17:17 UTC 2023,,,,,,,,,,,
Fri Jan 13 22:17:18 UTC 2023,Fri Jan 13 22:32:18 UTC 2023,,,,,,,,,,,
Fri Jan 13 22:32:18 UTC 2023,Fri Jan 13 22:47:18 UTC 2023,,,,,,,,,,,
Fri Jan 13 22:47:18 UTC 2023,Fri Jan 13 23:02:19 UTC 2023,,,,,,,,,,,
Fri Jan 13 23:02:19 UTC 2023,Fri Jan 13 23:17:19 UTC 2023,,,,,,,,,,,
Fri Jan 13 23:17:19 UTC 2023,Fri Jan 13 23:32:19 UTC 2023,,,,,,,,,,,
Fri Jan 13 23:32:19 UTC 2023,Fri Jan 13 23:47:20 UTC 2023,,,,,,,,,,,
Fri Jan 13 23:47:20 UTC 2023,Sat Jan 14 00:02:20 UTC 2023,,,,,,,,,,,
Sat Jan 14 00:02:20 UTC 2023,Sat Jan 14 00:17:20 UTC 2023,,,,,,,,,,,
Sat Jan 14 00:17:20 UTC 2023,Sat Jan 14 00:32:21 UTC 2023,,,,,,,,,,,
Sat Jan 14 00:32:21 UTC 2023,Sat Jan 14 00:47:21 UTC 2023,,,,,,,,,,,
Sat Jan 14 00:47:21 UTC 2023,Sat Jan 14 01:02:21 UTC 2023,,,,,,,,,,,
Sat Jan 14 01:02:21 UTC 2023,Sat Jan 14 01:17:22 UTC 2023,,,,,,,,,,,
Sat Jan 14 01:17:22 UTC 2023,Sat Jan 14 01:32:22 UTC 2023,,,,,,,,,,,
Sat Jan 14 01:32:22 UTC 2023,Sat Jan 14 01:47:23 UTC 2023,,,,,,,,,,,
Sat Jan 14 01:47:23 UTC 2023,Sat Jan 14 02:02:23 UTC 2023,,,,,,,,,,,
Sat Jan 14 02:02:23 UTC 2023,Sat Jan 14 02:17:23 UTC 2023,,,,,,,,,,,
Sat Jan 14 02:17:23 UTC 2023,Sat Jan 14 02:32:24 UTC 2023,,,,,,,,,,,
Sat Jan 14 02:32:24 UTC 2023,Sat Jan 14 02:47:24 UTC 2023,,,,,,,,,,,
Sat Jan 14 02:47:24 UTC 2023,Sat Jan 14 03:02:24 UTC 2023,,,,,,,,,,,
Sat Jan 14 03:02:24 UTC 2023,Sat Jan 14 03:17:25 UTC 2023,,,,,,,,,,,
Sat Jan 14 03:17:25 UTC 2023,Sat Jan 14 03:32:25 UTC 2023,,,,,,,,,,,
Sat Jan 14 03:32:25 UTC 2023,Sat Jan 14 03:47:25 UTC 2023,,,,,,,,,,,
Sat Jan 14 03:47:25 UTC 2023,Sat Jan 14 04:02:26 UTC 2023,,,,,,,,,,,
Sat Jan 14 04:02:26 UTC 2023,Sat Jan 14 04:17:26 UTC 2023,,,,,,,,,,,
Sat Jan 14 04:17:26 UTC 2023,Sat Jan 14 04:32:27 UTC 2023,,,,,,,,,,,
Sat Jan 14 04:32:27 UTC 2023,Sat Jan 14 04:47:27 UTC 2023,,,,,,,,,,,
Sat Jan 14 04:47:27 UTC 2023,Sat Jan 14 05:02:27 UTC 2023,,,,,,,,,,,
Sat Jan 14 05:02:27 UTC 2023,Sat Jan 14 05:17:28 UTC 2023,,,,,,,,,,,
Sat Jan 14 05:17:28 UTC 2023,Sat Jan 14 05:32:28 UTC 2023,,,,,,,,,,,
Sat Jan 14 05:32:28 UTC 2023,Sat Jan 14 05:47:28 UTC 2023,,,,,,,,,,,
Sat Jan 14 05:47:28 UTC 2023,Sat Jan 14 06:02:29 UTC 2023,,,,,,,,,,,
Sat Jan 14 06:02:29 UTC 2023,Sat Jan 14 06:17:29 UTC 2023,,,,,,,,,,,
Sat Jan 14 06:17:29 UTC 2023,Sat Jan 14 06:32:29 UTC 2023,,,,,,,,,,,
Sat Jan 14 06:32:29 UTC 2023,Sat Jan 14 06:47:30 UTC 2023,,,,,,,,,,,
Sat Jan 14 06:47:30 UTC 2023,Sat Jan 14 07:02:30 UTC 2023,,,,,,,,,,,
Sat Jan 14 07:02:30 UTC 2023,Sat Jan 14 07:17:31 UTC 2023,,,,,,,,,,,
Sat Jan 14 07:17:31 UTC 2023,Sat Jan 14 07:32:31 UTC 2023,,,,,,,,,,,
Sat Jan 14 07:32:31 UTC 2023,Sat Jan 14 07:47:31 UTC 2023,,,,,,,,,,,
Sat Jan 14 07:47:31 UTC 2023,Sat Jan 14 08:02:32 UTC 2023,,,,,,,,,,,
Sat Jan 14 08:02:32 UTC 2023,Sat Jan 14 08:17:32 UTC 2023,,,,,,,,,,,
Sat Jan 14 08:17:32 UTC 2023,Sat Jan 14 08:32:32 UTC 2023,,,,,,,,,,,
Sat Jan 14 08:32:32 UTC 2023,Sat Jan 14 08:47:33 UTC 2023,,,,,,,,,,,
Sat Jan 14 08:47:33 UTC 2023,Sat Jan 14 09:02:33 UTC 2023,,,,,,,,,,,
Sat Jan 14 09:02:33 UTC 2023,Sat Jan 14 09:17:33 UTC 2023,,,,,,,,,,,
Sat Jan 14 09:17:33 UTC 2023,Sat Jan 14 09:32:34 UTC 2023,,,,,,,,,,,
Sat Jan 14 09:32:34 UTC 2023,Sat Jan 14 09:47:34 UTC 2023,,,,,,,,,,,
Sat Jan 14 09:47:34 UTC 2023,Sat Jan 14 10:02:35 UTC 2023,,,,,,,,,,,
Sat Jan 14 10:02:35 UTC 2023,Sat Jan 14 10:17:35 UTC 2023,,,,,,,,,,,
Sat Jan 14 10:17:35 UTC 2023,Sat Jan 14 10:32:36 UTC 2023,,,,,,,,,,,
Sat Jan 14 10:32:36 UTC 2023,Sat Jan 14 10:47:36 UTC 2023,,,,,,,,,,,
Sat Jan 14 10:47:36 UTC 2023,Sat Jan 14 11:02:36 UTC 2023,,,,,,,,,,,
Sat Jan 14 11:02:36 UTC 2023,Sat Jan 14 11:17:37 UTC 2023,,,,,,,,,,,
Sat Jan 14 11:17:37 UTC 2023,Sat Jan 14 11:32:37 UTC 2023,,,,,,,,,,,
Sat Jan 14 11:32:37 UTC 2023,Sat Jan 14 11:47:38 UTC 2023,,,,,,,,,,,
Sat Jan 14 11:47:38 UTC 2023,Sat Jan 14 12:02:38 UTC 2023,,,,,,,,,,,
Sat Jan 14 12:02:38 UTC 2023,Sat Jan 14 12:17:38 UTC 2023,,,,,,,,,,,
Sat Jan 14 12:17:38 UTC 2023,Sat Jan 14 12:32:39 UTC 2023,,,,,,,,,,,
Sat Jan 14 12:32:39 UTC 2023,Sat Jan 14 12:47:40 UTC 2023,,,,,,,,,,,
Sat Jan 14 12:47:40 UTC 2023,Sat Jan 14 13:02:40 UTC 2023,,,,,,,,,,,
Sat Jan 14 13:02:40 UTC 2023,Sat Jan 14 13:17:41 UTC 2023,,,,,,,,,,,
Sat Jan 14 13:17:41 UTC 2023,Sat Jan 14 13:32:41 UTC 2023,,,,,,,,,,,
Sat Jan 14 13:32:41 UTC 2023,Sat Jan 14 13:47:42 UTC 2023,,,,,,,,,,,
Sat Jan 14 13:47:42 UTC 2023,Sat Jan 14 14:02:43 UTC 2023,,,,,,,,,,,
Sat Jan 14 14:02:43 UTC 2023,Sat Jan 14 14:17:43 UTC 2023,,,,,,,,,,,
Sat Jan 14 14:17:43 UTC 2023,Sat Jan 14 14:32:44 UTC 2023,,,,,,,,,,,
Sat Jan 14 14:32:44 UTC 2023,Sat Jan 14 14:47:44 UTC 2023,,,,,,,,,,,
Sat Jan 14 14:47:44 UTC 2023,Sat Jan 14 15:02:45 UTC 2023,,,,,,,,,,,
Sat Jan 14 15:02:45 UTC 2023,Sat Jan 14 15:17:45 UTC 2023,,,,,,,,,,,
Sat Jan 14 15:17:45 UTC 2023,Sat Jan 14 15:32:46 UTC 2023,,,,,,,,,,,
Sat Jan 14 15:32:46 UTC 2023,Sat Jan 14 15:47:46 UTC 2023,,,,,,,,,,,
Sat Jan 14 15:47:46 UTC 2023,Sat Jan 14 16:02:47 UTC 2023,,,,,,,,,,,
Sat Jan 14 16:02:47 UTC 2023,Sat Jan 14 16:17:47 UTC 2023,,,,,,,,,,,
Sat Jan 14 16:17:47 UTC 2023,Sat Jan 14 16:32:47 UTC 2023,,,,,,,,,,,
Sat Jan 14 16:32:47 UTC 2023,Sat Jan 14 16:47:48 UTC 2023,,,,,,,,,,,
Sat Jan 14 16:47:48 UTC 2023,Sat Jan 14 17:02:48 UTC 2023,,,,,,,,,,,
Sat Jan 14 17:02:48 UTC 2023,Sat Jan 14 17:17:49 UTC 2023,,,,,,,,,,,
Sat Jan 14 17:17:49 UTC 2023,Sat Jan 14 17:32:49 UTC 2023,,,,,,,,,,,
Sat Jan 14 17:32:49 UTC 2023,Sat Jan 14 17:47:49 UTC 2023,,,,,,,,,,,
Sat Jan 14 17:47:49 UTC 2023,Sat Jan 14 18:02:50 UTC 2023,,,,,,,,,,,
Sat Jan 14 18:02:50 UTC 2023,Sat Jan 14 18:17:50 UTC 2023,,,,,,,,,,,
Sat Jan 14 18:17:50 UTC 2023,Sat Jan 14 18:32:51 UTC 2023,,,,,,,,,,,
Sat Jan 14 18:32:51 UTC 2023,Sat Jan 14 18:47:51 UTC 2023,,,,,,,,,,,
Sat Jan 14 18:47:51 UTC 2023,Sat Jan 14 19:02:51 UTC 2023,,,,,,,,,,,
Sat Jan 14 19:02:51 UTC 2023,Sat Jan 14 19:17:52 UTC 2023,,,,,,,,,,,
Sat Jan 14 19:17:52 UTC 2023,Sat Jan 14 19:32:52 UTC 2023,,,,,,,,,,,
Sat Jan 14 19:32:52 UTC 2023,Sat Jan 14 19:47:52 UTC 2023,,,,,,,,,,,
Sat Jan 14 19:47:52 UTC 2023,Sat Jan 14 20:02:53 UTC 2023,,,,,,,,,,,
Sat Jan 14 20:02:53 UTC 2023,Sat Jan 14 20:17:53 UTC 2023,,,,,,,,,,,
Sat Jan 14 20:17:53 UTC 2023,Sat Jan 14 20:32:53 UTC 2023,,,,,,,,,,,
Sat Jan 14 20:32:53 UTC 2023,Sat Jan 14 20:47:54 UTC 2023,,,,,,,,,,,
Sat Jan 14 20:47:54 UTC 2023,Sat Jan 14 21:02:54 UTC 2023,,,,,,,,,,,
Sat Jan 14 21:02:54 UTC 2023,Sat Jan 14 21:17:54 UTC 2023,,,,,,,,,,,
Sat Jan 14 21:17:54 UTC 2023,Sat Jan 14 21:32:55 UTC 2023,,,,,,,,,,,
Sat Jan 14 21:32:55 UTC 2023,Sat Jan 14 21:47:55 UTC 2023,,,,,,,,,,,
Sat Jan 14 21:47:55 UTC 2023,Sat Jan 14 22:02:56 UTC 2023,,,,,,,,,,,
Sat Jan 14 22:02:56 UTC 2023,Sat Jan 14 22:17:56 UTC 2023,,,,,,,,,,,
Sat Jan 14 22:17:56 UTC 2023,Sat Jan 14 22:32:57 UTC 2023,,,,,,,,,,,
Sat Jan 14 22:32:57 UTC 2023,Sat Jan 14 22:47:57 UTC 2023,,,,,,,,,,,
Sat Jan 14 22:47:57 UTC 2023,Sat Jan 14 23:02:58 UTC 2023,,,,,,,,,,,
Sat Jan 14 23:02:58 UTC 2023,Sat Jan 14 23:17:58 UTC 2023,,,,,,,,,,,
Sat Jan 14 23:17:58 UTC 2023,Sat Jan 14 23:32:59 UTC 2023,,,,,,,,,,,
Sat Jan 14 23:32:59 UTC 2023,Sat Jan 14 23:47:59 UTC 2023,,,,,,,,,,,
Sat Jan 14 23:47:59 UTC 2023,Sun Jan 15 00:03:00 UTC 2023,,,,,,,,,,,
Sun Jan 15 00:03:00 UTC 2023,Sun Jan 15 00:18:00 UTC 2023,,,,,,,,,,,
Sun Jan 15 00:18:00 UTC 2023,Sun Jan 15 00:33:01 UTC 2023,,,,,,,,,,,
Sun Jan 15 00:33:01 UTC 2023,Sun Jan 15 00:48:01 UTC 2023,,,,,,,,,,,
Sun Jan 15 00:48:01 UTC 2023,Sun Jan 15 01:03:01 UTC 2023,,,,,,,,,,,
Sun Jan 15 01:03:01 UTC 2023,Sun Jan 15 01:18:02 UTC 2023,,,,,,,,,,,
Sun Jan 15 01:18:02 UTC 2023,Sun Jan 15 01:33:02 UTC 2023,,,,,,,,,,,
Sun Jan 15 01:33:02 UTC 2023,Sun Jan 15 01:48:03 UTC 2023,,,,,,,,,,,
Sun Jan 15 01:48:03 UTC 2023,Sun Jan 15 02:03:03 UTC 2023,,,,,,,,,,,
Sun Jan 15 02:03:03 UTC 2023,Sun Jan 15 02:18:03 UTC 2023,,,,,,,,,,,
Sun Jan 15 02:18:03 UTC 2023,Sun Jan 15 02:33:04 UTC 2023,,,,,,,,,,,
Sun Jan 15 02:33:04 UTC 2023,Sun Jan 15 02:48:04 UTC 2023,,,,,,,,,,,
Sun Jan 15 02:48:04 UTC 2023,Sun Jan 15 03:03:04 UTC 2023,,,,,,,,,,,
Sun Jan 15 03:03:04 UTC 2023,Sun Jan 15 03:18:05 UTC 2023,,,,,,,,,,,
Sun Jan 15 03:18:05 UTC 2023,Sun Jan 15 03:33:05 UTC 2023,,,,,,,,,,,
Sun Jan 15 03:33:05 UTC 2023,Sun Jan 15 03:48:05 UTC 2023,,,,,,,,,,,
Sun Jan 15 03:48:05 UTC 2023,Sun Jan 15 04:03:06 UTC 2023,,,,,,,,,,,
Sun Jan 15 04:03:06 UTC 2023,Sun Jan 15 04:18:06 UTC 2023,,,,,,,,,,,
Sun Jan 15 04:18:06 UTC 2023,Sun Jan 15 04:33:07 UTC 2023,,,,,,,,,,,
Sun Jan 15 04:33:07 UTC 2023,Sun Jan 15 04:48:07 UTC 2023,,,,,,,,,,,
Sun Jan 15 04:48:07 UTC 2023,Sun Jan 15 05:03:07 UTC 2023,,,,,,,,,,,
Sun Jan 15 05:03:07 UTC 2023,Sun Jan 15 05:18:08 UTC 2023,,,,,,,,,,,
Sun Jan 15 05:18:08 UTC 2023,Sun Jan 15 05:33:08 UTC 2023,,,,,,,,,,,
Sun Jan 15 05:33:08 UTC 2023,Sun Jan 15 05:48:08 UTC 2023,,,,,,,,,,,
Sun Jan 15 05:48:08 UTC 2023,Sun Jan 15 06:03:09 UTC 2023,,,,,,,,,,,
